TEAM,ELITE SOS,YEAR
Coppin St.,14.0,2011
Georgia St.,14.0,2011
Gardner Webb,14.0,2011
Hawaii,14.0,2011
Presbyterian,14.0,2011
UC Riverside,14.0,2011
Chattanooga,14.0,2011
Florida Gulf Coast,14.0,2011
Centenary,14.0,2011
Bucknell,14.0,2011
Siena,14.0,2011
Troy,14.0,2011
Colgate,14.0,2011
Florida Atlantic,14.0,2011
Southern Utah,14.0,2011
Delaware St.,14.0,2011
Northern Arizona,14.0,2011
Manhattan,14.0,2011
Bryant,14.0,2011
Jacksonville,14.0,2011
Cal St. Northridge,14.0,2011
Ohio,13.0,2011
North Dakota St.,13.0,2011
Southeastern Louisiana,13.0,2011
UC Irvine,13.0,2011
Boston University,13.0,2011
Cal St. Bakersfield,13.0,2011
Saint Francis,13.0,2011
North Carolina A&T,13.0,2011
Northern Illinois,13.0,2011
Bowling Green,13.0,2011
Furman,13.0,2011
Iona,13.0,2011
American,13.0,2011
Cal Poly,13.0,2011
Loyola MD,13.0,2011
Lafayette,13.0,2011
Prairie View A&M,13.0,2011
SMU,13.0,2011
Vermont,13.0,2011
UMBC,13.0,2011
Elon,13.0,2011
South Alabama,13.0,2011
Stetson,13.0,2011
Dartmouth,13.0,2011
Buffalo,13.0,2011
Wagner,13.0,2011
Austin Peay,13.0,2011
Western Illinois,13.0,2011
Radford,13.0,2011
UC Davis,13.0,2011
Texas Southern,13.0,2011
Arkansas Pine Bluff,13.0,2011
Tennessee Martin,13.0,2011
Niagara,13.0,2011
Nicholls St.,13.0,2011
SIU Edwardsville,13.0,2011
Kennesaw St.,13.0,2011
McNeese St.,13.0,2011
Arkansas St.,12.0,2011
South Dakota St.,12.0,2011
Cal St. Fullerton,12.0,2011
Montana,12.0,2011
Central Michigan,12.0,2011
Columbia,12.0,2011
Maine,12.0,2011
Ball St.,12.0,2011
Fairleigh Dickinson,12.0,2011
UT Arlington,12.0,2011
Sam Houston St.,12.0,2011
Seattle,12.0,2011
Winthrop,12.0,2011
Belmont,12.0,2011
Canisius,12.0,2011
Montana St.,12.0,2011
Central Arkansas,12.0,2011
Western Michigan,12.0,2011
Campbell,12.0,2011
Fairfield,11.0,2011
Eastern Michigan,11.0,2011
Hartford,11.0,2011
Tennessee St.,11.0,2011
Western Kentucky,11.0,2011
Charleston Southern,11.0,2011
Lehigh,11.0,2011
Brown,11.0,2011
Southeast Missouri St.,11.0,2011
Denver,11.0,2011
Murray St.,11.0,2011
Eastern Kentucky,11.0,2011
Stony Brook,11.0,2011
Bethune Cookman,11.0,2011
UTSA,11.0,2011
UT Rio Grande Valley,11.0,2011
New Hampshire,11.0,2011
Holy Cross,11.0,2011
Maryland Eastern Shore,11.0,2011
Tennessee Tech,11.0,2011
Louisiana Monroe,11.0,2011
VMI,11.0,2011
Samford,10.0,2011
Jacksonville St.,10.0,2011
Sacramento St.,10.0,2011
Navy,10.0,2011
Liberty,10.0,2011
High Point,10.0,2011
FIU,10.0,2011
Eastern Illinois,10.0,2011
Lamar,10.0,2011
North Carolina Central,10.0,2011
North Dakota,10.0,2011
Southern,10.0,2011
St. Francis NY,10.0,2011
Binghamton,10.0,2011
Middle Tennessee,10.0,2011
Florida A&M,10.0,2011
Little Rock,10.0,2011
Morgan St.,10.0,2011
Monmouth,10.0,2011
Jackson St.,10.0,2011
Norfolk St.,10.0,2011
Central Connecticut,10.0,2011
LIU,9.0,2011
Louisiana,9.0,2011
Northwestern St.,9.0,2011
Texas St.,9.0,2011
Alabama A&M,9.0,2011
Portland St.,9.0,2011
Stephen F. Austin,9.0,2011
Army,9.0,2011
Albany,9.0,2011
NJIT,9.0,2011
South Dakota,9.0,2011
Coastal Carolina,9.0,2011
North Texas,9.0,2011
Grambling St.,9.0,2011
Howard,9.0,2011
Alabama St.,9.0,2011
Sacred Heart,9.0,2011
South Carolina St.,8.0,2011
Utah Valley,8.0,2011
Hampton,7.0,2011
Houston Christian,7.0,2011
Quinnipiac,6.0,2011
Michigan,35.0,2012
Michigan St.,35.0,2012
Kansas,34.0,2012
Ohio St.,34.0,2012
Louisville,33.0,2012
Penn St.,32.0,2012
Oklahoma St.,32.0,2012
Indiana,32.0,2012
Wisconsin,32.0,2012
Nebraska,32.0,2012
Baylor,32.0,2012
Purdue,31.0,2012
Illinois,31.0,2012
Texas,31.0,2012
Vanderbilt,31.0,2012
Villanova,31.0,2012
Georgetown,31.0,2012
Northwestern,30.0,2012
Kentucky,30.0,2012
Florida,30.0,2012
Duke,30.0,2012
Marquette,30.0,2012
Iowa,30.0,2012
Minnesota,30.0,2012
Georgia,30.0,2012
South Florida,30.0,2012
Texas A&M,29.0,2012
Florida St.,29.0,2012
Cincinnati,29.0,2012
St. John's,29.0,2012
Connecticut,29.0,2012
North Carolina,29.0,2012
Kansas St.,29.0,2012
Syracuse,29.0,2012
Notre Dame,29.0,2012
Tennessee,29.0,2012
South Carolina,29.0,2012
Iowa St.,28.0,2012
Oklahoma,28.0,2012
West Virginia,28.0,2012
N.C. State,28.0,2012
Alabama,27.0,2012
Maryland,27.0,2012
Xavier,27.0,2012
Texas Tech,27.0,2012
Rutgers,26.0,2012
Providence,26.0,2012
Miami FL,26.0,2012
George Washington,26.0,2012
LSU,26.0,2012
Pittsburgh,26.0,2012
Mississippi,26.0,2012
Virginia Tech,26.0,2012
Virginia,26.0,2012
Missouri,26.0,2012
Seton Hall,25.0,2012
Temple,25.0,2012
USC,25.0,2012
Auburn,25.0,2012
Marshall,24.0,2012
DePaul,24.0,2012
Northern Iowa,24.0,2012
UNLV,24.0,2012
Colorado,24.0,2012
Boston College,23.0,2012
Georgia Tech,23.0,2012
Duquesne,23.0,2012
Saint Louis,23.0,2012
Massachusetts,23.0,2012
Portland,23.0,2012
Utah,23.0,2012
UAB,23.0,2012
California,22.0,2012
Memphis,22.0,2012
Washington St.,22.0,2012
Richmond,22.0,2012
Arkansas,22.0,2012
Mississippi St.,22.0,2012
Bradley,22.0,2012
Charlotte,22.0,2012
San Diego St.,22.0,2012
Colorado St.,22.0,2012
Saint Joseph's,22.0,2012
St. Bonaventure,22.0,2012
Arizona,22.0,2012
Washington,22.0,2012
UCLA,22.0,2012
Dayton,22.0,2012
Oregon,22.0,2012
Missouri St.,22.0,2012
UCF,21.0,2012
Wake Forest,21.0,2012
Long Beach St.,21.0,2012
Towson,21.0,2012
Boise St.,21.0,2012
Air Force,21.0,2012
North Florida,21.0,2012
Creighton,21.0,2012
Indiana St.,21.0,2012
Southern Illinois,21.0,2012
Miami OH,21.0,2012
Jacksonville,21.0,2012
Evansville,21.0,2012
Clemson,21.0,2012
Rhode Island,21.0,2012
Fordham,21.0,2012
Drake,21.0,2012
Arizona St.,20.0,2012
Illinois St.,20.0,2012
Oregon St.,20.0,2012
Kennesaw St.,20.0,2012
UTEP,20.0,2012
Wichita St.,20.0,2012
La Salle,20.0,2012
TCU,20.0,2012
Stanford,20.0,2012
Southern Miss,20.0,2012
Green Bay,19.0,2012
Florida Atlantic,19.0,2012
Akron,19.0,2012
New Mexico,19.0,2012
BYU,19.0,2012
Gonzaga,19.0,2012
Wyoming,19.0,2012
Western Michigan,19.0,2012
Stetson,19.0,2012
Buffalo,18.0,2012
Lipscomb,18.0,2012
Northeastern,18.0,2012
Arkansas St.,18.0,2012
Butler,18.0,2012
Saint Mary's,18.0,2012
Austin Peay,18.0,2012
Princeton,18.0,2012
East Carolina,18.0,2012
VCU,18.0,2012
Santa Clara,18.0,2012
Loyola Marymount,17.0,2012
Old Dominion,17.0,2012
UNC Greensboro,17.0,2012
Cleveland St.,17.0,2012
Milwaukee,17.0,2012
Wright St.,17.0,2012
Cornell,17.0,2012
Rice,17.0,2012
Tulsa,17.0,2012
UNC Wilmington,17.0,2012
Ohio,17.0,2012
Howard,17.0,2012
Belmont,17.0,2012
Bowling Green,17.0,2012
Chicago St.,17.0,2012
William & Mary,17.0,2012
Little Rock,17.0,2012
Jackson St.,17.0,2012
Western Kentucky,16.0,2012
Nebraska Omaha,16.0,2012
Detroit Mercy,16.0,2012
Tennessee St.,16.0,2012
UMKC,16.0,2012
Penn,16.0,2012
SMU,16.0,2012
Eastern Michigan,16.0,2012
USC Upstate,16.0,2012
San Diego,16.0,2012
Florida Gulf Coast,16.0,2012
Louisiana Monroe,16.0,2012
Pepperdine,16.0,2012
Mississippi Valley St.,16.0,2012
Bucknell,16.0,2012
Davidson,16.0,2012
Yale,15.0,2012
Mercer,15.0,2012
Valparaiso,15.0,2012
Loyola MD,15.0,2012
UC Irvine,15.0,2012
Monmouth,15.0,2012
Fresno St.,15.0,2012
Eastern Washington,15.0,2012
Middle Tennessee,15.0,2012
Oakland,15.0,2012
IU Indy,15.0,2012
Central Michigan,15.0,2012
Chattanooga,15.0,2012
East Tennessee St.,15.0,2012
UC Santa Barbara,15.0,2012
Lamar,15.0,2012
San Francisco,15.0,2012
FIU,15.0,2012
Elon,15.0,2012
Texas Southern,15.0,2012
James Madison,15.0,2012
Hofstra,15.0,2012
Saint Francis,15.0,2012
Tennessee Martin,15.0,2012
Harvard,15.0,2012
Troy,15.0,2012
Robert Morris,15.0,2012
Western Illinois,15.0,2012
New Mexico St.,15.0,2012
Rider,15.0,2012
Northern Colorado,14.0,2012
Loyola Chicago,14.0,2012
Tulane,14.0,2012
Northwestern St.,14.0,2012
Nevada,14.0,2012
Illinois Chicago,14.0,2012
Lafayette,14.0,2012
George Mason,14.0,2012
Niagara,14.0,2012
Kent St.,14.0,2012
Iona,14.0,2012
Delaware,14.0,2012
UNC Asheville,14.0,2012
Saint Peter's,14.0,2012
Fairfield,14.0,2012
Central Connecticut,14.0,2012
Purdue Fort Wayne,14.0,2012
South Alabama,14.0,2012
Marist,14.0,2012
Longwood,14.0,2012
Colgate,14.0,2012
South Dakota St.,14.0,2012
Tennessee Tech,14.0,2012
Lehigh,14.0,2012
Oral Roberts,14.0,2012
Western Carolina,14.0,2012
Savannah St.,14.0,2012
Nicholls St.,14.0,2012
Idaho,14.0,2012
North Carolina A&T,14.0,2012
Norfolk St.,14.0,2012
Boston University,13.0,2012
Sam Houston St.,13.0,2012
Houston,13.0,2012
Charleston Southern,13.0,2012
Drexel,13.0,2012
Youngstown St.,13.0,2012
Coppin St.,13.0,2012
Louisiana Tech,13.0,2012
UT Rio Grande Valley,13.0,2012
Hawaii,13.0,2012
Idaho St.,13.0,2012
UC Davis,13.0,2012
UC Riverside,13.0,2012
San Jose St.,13.0,2012
Louisiana,13.0,2012
Columbia,13.0,2012
Bryant,13.0,2012
Winthrop,13.0,2012
North Carolina Central,13.0,2012
Manhattan,13.0,2012
North Texas,13.0,2012
Holy Cross,13.0,2012
Southern Utah,13.0,2012
Appalachian St.,13.0,2012
Radford,13.0,2012
Canisius,13.0,2012
Utah St.,13.0,2012
Wofford,13.0,2012
Charleston,13.0,2012
Maryland Eastern Shore,13.0,2012
Mount St. Mary's,12.0,2012
South Carolina St.,12.0,2012
Pacific,12.0,2012
Georgia St.,12.0,2012
Portland St.,12.0,2012
Northern Illinois,12.0,2012
Samford,12.0,2012
Navy,12.0,2012
McNeese St.,12.0,2012
Murray St.,12.0,2012
Cal St. Northridge,12.0,2012
UT Arlington,12.0,2012
Brown,12.0,2012
American,12.0,2012
North Dakota,12.0,2012
Texas A&M Corpus Chris,12.0,2012
Dartmouth,12.0,2012
Vermont,12.0,2012
North Dakota St.,12.0,2012
Georgia Southern,12.0,2012
Morgan St.,12.0,2012
Central Arkansas,12.0,2012
Morehead St.,12.0,2012
South Dakota,12.0,2012
Bethune Cookman,12.0,2012
LIU,12.0,2012
Seattle,12.0,2012
Fairleigh Dickinson,12.0,2012
Denver,12.0,2012
Weber St.,12.0,2012
Cal St. Bakersfield,11.0,2012
VMI,11.0,2012
Arkansas Pine Bluff,11.0,2012
Presbyterian,11.0,2012
Alabama St.,11.0,2012
Campbell,11.0,2012
Gardner Webb,11.0,2012
Siena,11.0,2012
Cal Poly,11.0,2012
Furman,11.0,2012
Houston Christian,11.0,2012
Jacksonville St.,11.0,2012
Southeast Missouri St.,11.0,2012
The Citadel,11.0,2012
Ball St.,11.0,2012
High Point,11.0,2012
Prairie View A&M,11.0,2012
UTSA,11.0,2012
Quinnipiac,11.0,2012
Montana,11.0,2012
Cal St. Fullerton,11.0,2012
Wagner,11.0,2012
Stony Brook,11.0,2012
Northern Arizona,11.0,2012
Delaware St.,11.0,2012
NJIT,10.0,2012
Albany,10.0,2012
Montana St.,10.0,2012
UMBC,10.0,2012
Sacred Heart,10.0,2012
Florida A&M,10.0,2012
Maine,10.0,2012
Utah Valley,10.0,2012
Hartford,10.0,2012
Eastern Kentucky,10.0,2012
Army,10.0,2012
Texas St.,10.0,2012
Southeastern Louisiana,10.0,2012
Stephen F. Austin,9.0,2012
Coastal Carolina,9.0,2012
Eastern Illinois,9.0,2012
Sacramento St.,9.0,2012
Toledo,9.0,2012
Binghamton,9.0,2012
St. Francis NY,9.0,2012
Liberty,9.0,2012
Alabama A&M,9.0,2012
Grambling St.,9.0,2012
SIU Edwardsville,9.0,2012
Alcorn St.,8.0,2012
Hampton,8.0,2012
New Hampshire,8.0,2012
Southern,7.0,2012
Michigan St.,38.0,2013
Wisconsin,37.0,2013
Michigan,37.0,2013
Illinois,37.0,2013
Minnesota,36.0,2013
Ohio St.,35.0,2013
Nebraska,35.0,2013
Penn St.,35.0,2013
Syracuse,34.0,2013
Louisville,34.0,2013
Marquette,33.0,2013
Indiana,33.0,2013
Northwestern,33.0,2013
Villanova,33.0,2013
Duke,32.0,2013
Georgetown,31.0,2013
Purdue,31.0,2013
South Florida,31.0,2013
North Carolina,30.0,2013
Butler,30.0,2013
Cincinnati,30.0,2013
Iowa,30.0,2013
St. John's,30.0,2013
Notre Dame,30.0,2013
Kansas St.,30.0,2013
West Virginia,29.0,2013
USC,29.0,2013
California,29.0,2013
Colorado,29.0,2013
Rutgers,29.0,2013
Seton Hall,29.0,2013
Connecticut,29.0,2013
Kansas,29.0,2013
Iowa St.,29.0,2013
Texas,28.0,2013
Oklahoma,28.0,2013
Miami FL,28.0,2013
DePaul,28.0,2013
Virginia Tech,28.0,2013
Baylor,28.0,2013
Pittsburgh,28.0,2013
Washington,28.0,2013
Providence,28.0,2013
Stanford,28.0,2013
UCLA,27.0,2013
Arizona,27.0,2013
N.C. State,27.0,2013
Air Force,27.0,2013
Wichita St.,27.0,2013
Utah,27.0,2013
Fordham,27.0,2013
Oklahoma St.,27.0,2013
Fresno St.,27.0,2013
Temple,27.0,2013
Florida St.,27.0,2013
Missouri,27.0,2013
Boston College,27.0,2013
Indiana St.,26.0,2013
Texas Tech,26.0,2013
Oregon,26.0,2013
Boise St.,26.0,2013
San Diego St.,26.0,2013
Florida,26.0,2013
Kentucky,26.0,2013
Colorado St.,26.0,2013
New Mexico,26.0,2013
Arkansas,26.0,2013
Georgia,25.0,2013
Washington St.,25.0,2013
La Salle,25.0,2013
Tennessee,25.0,2013
Clemson,25.0,2013
Georgia Tech,25.0,2013
Wake Forest,25.0,2013
Oregon St.,25.0,2013
Mississippi St.,25.0,2013
Maryland,25.0,2013
Creighton,24.0,2013
Alabama,24.0,2013
Rhode Island,24.0,2013
UNLV,24.0,2013
Vanderbilt,24.0,2013
VCU,24.0,2013
Nevada,24.0,2013
TCU,24.0,2013
Richmond,24.0,2013
Northern Iowa,24.0,2013
Missouri St.,24.0,2013
Arizona St.,24.0,2013
George Washington,24.0,2013
Portland,24.0,2013
Drake,24.0,2013
Duquesne,24.0,2013
Saint Joseph's,23.0,2013
LSU,23.0,2013
Xavier,23.0,2013
St. Bonaventure,23.0,2013
Gonzaga,23.0,2013
Massachusetts,23.0,2013
Mississippi,23.0,2013
Charlotte,23.0,2013
Wyoming,23.0,2013
Dayton,22.0,2013
Loyola Marymount,22.0,2013
Illinois St.,22.0,2013
Saint Louis,22.0,2013
Auburn,22.0,2013
San Diego,22.0,2013
Evansville,22.0,2013
Texas A&M,22.0,2013
Detroit Mercy,22.0,2013
BYU,22.0,2013
Virginia,22.0,2013
Southern Illinois,22.0,2013
Saint Mary's,21.0,2013
San Francisco,21.0,2013
UAB,21.0,2013
Santa Clara,21.0,2013
Memphis,20.0,2013
Long Beach St.,20.0,2013
Pepperdine,20.0,2013
Harvard,20.0,2013
Bradley,19.0,2013
UTEP,19.0,2013
Oakland,19.0,2013
Southern Miss,19.0,2013
Miami OH,19.0,2013
UCF,18.0,2013
South Carolina,18.0,2013
Delaware,18.0,2013
Florida Gulf Coast,18.0,2013
Marshall,18.0,2013
Cleveland St.,18.0,2013
Tennessee St.,17.0,2013
Tulsa,17.0,2013
Yale,17.0,2013
North Florida,17.0,2013
Pacific,17.0,2013
American,17.0,2013
Southeastern Louisiana,17.0,2013
Canisius,17.0,2013
UC Santa Barbara,17.0,2013
Belmont,17.0,2013
Colgate,17.0,2013
East Carolina,16.0,2013
Iona,16.0,2013
Western Kentucky,16.0,2013
Green Bay,16.0,2013
Cal St. Bakersfield,16.0,2013
Manhattan,16.0,2013
Denver,16.0,2013
New Mexico St.,16.0,2013
Penn,16.0,2013
South Dakota,16.0,2013
Texas Southern,16.0,2013
Akron,16.0,2013
Lamar,16.0,2013
UMKC,16.0,2013
Idaho,16.0,2013
Milwaukee,16.0,2013
Savannah St.,16.0,2013
Eastern Michigan,16.0,2013
Cornell,16.0,2013
South Dakota St.,16.0,2013
Valparaiso,15.0,2013
Ohio,15.0,2013
East Tennessee St.,15.0,2013
Northwestern St.,15.0,2013
Mount St. Mary's,15.0,2013
Central Michigan,15.0,2013
Northern Arizona,15.0,2013
Alcorn St.,15.0,2013
Lafayette,15.0,2013
IU Indy,15.0,2013
Cal Poly,15.0,2013
Oral Roberts,15.0,2013
Lehigh,15.0,2013
Rice,15.0,2013
Towson,15.0,2013
Coppin St.,15.0,2013
Western Michigan,15.0,2013
San Jose St.,15.0,2013
Arkansas Pine Bluff,15.0,2013
Texas A&M Corpus Chris,15.0,2013
Chicago St.,15.0,2013
Samford,15.0,2013
UC Irvine,15.0,2013
Nebraska Omaha,15.0,2013
Western Carolina,14.0,2013
Seattle,14.0,2013
Niagara,14.0,2013
Louisiana,14.0,2013
Lipscomb,14.0,2013
Fairfield,14.0,2013
FIU,14.0,2013
North Texas,14.0,2013
Bucknell,14.0,2013
Davidson,14.0,2013
UTSA,14.0,2013
Florida Atlantic,14.0,2013
Tulane,14.0,2013
UT Arlington,14.0,2013
Illinois Chicago,14.0,2013
Morehead St.,14.0,2013
Mercer,14.0,2013
George Mason,14.0,2013
Stony Brook,14.0,2013
Wofford,14.0,2013
Howard,14.0,2013
Nicholls St.,14.0,2013
Princeton,14.0,2013
Utah St.,14.0,2013
USC Upstate,14.0,2013
Buffalo,14.0,2013
Middle Tennessee,14.0,2013
Central Connecticut,14.0,2013
Kent St.,14.0,2013
Rider,14.0,2013
Longwood,14.0,2013
UNC Wilmington,14.0,2013
Drexel,14.0,2013
Bowling Green,14.0,2013
Tennessee Martin,14.0,2013
Loyola MD,13.0,2013
Montana,13.0,2013
Wright St.,13.0,2013
Toledo,13.0,2013
North Dakota St.,13.0,2013
UNC Asheville,13.0,2013
Monmouth,13.0,2013
Texas St.,13.0,2013
Loyola Chicago,13.0,2013
Louisiana Monroe,13.0,2013
Presbyterian,13.0,2013
Binghamton,13.0,2013
Sacred Heart,13.0,2013
Albany,13.0,2013
Ball St.,13.0,2013
Youngstown St.,13.0,2013
Marist,13.0,2013
Stetson,13.0,2013
Jacksonville,13.0,2013
UMBC,13.0,2013
Cal St. Northridge,13.0,2013
Holy Cross,13.0,2013
Jacksonville St.,13.0,2013
Dartmouth,13.0,2013
Louisiana Tech,13.0,2013
Charleston Southern,13.0,2013
Northern Illinois,13.0,2013
McNeese St.,13.0,2013
Boston University,13.0,2013
SIU Edwardsville,13.0,2013
Little Rock,13.0,2013
Fairleigh Dickinson,13.0,2013
New Hampshire,13.0,2013
Delaware St.,12.0,2013
Mississippi Valley St.,12.0,2013
Kennesaw St.,12.0,2013
Georgia St.,12.0,2013
Norfolk St.,12.0,2013
Eastern Kentucky,12.0,2013
Sam Houston St.,12.0,2013
Northeastern,12.0,2013
South Carolina St.,12.0,2013
Maryland Eastern Shore,12.0,2013
North Dakota,12.0,2013
Brown,12.0,2013
Maine,12.0,2013
James Madison,12.0,2013
Murray St.,12.0,2013
Northern Colorado,12.0,2013
Tennessee Tech,12.0,2013
Saint Peter's,12.0,2013
Georgia Southern,12.0,2013
Siena,12.0,2013
Hartford,12.0,2013
Vermont,12.0,2013
Gardner Webb,12.0,2013
Campbell,12.0,2013
Alabama St.,12.0,2013
Winthrop,12.0,2013
Hofstra,12.0,2013
William & Mary,12.0,2013
SMU,12.0,2013
Columbia,12.0,2013
Old Dominion,12.0,2013
Wagner,12.0,2013
UC Davis,12.0,2013
Saint Francis,12.0,2013
Bethune Cookman,11.0,2013
Charleston,11.0,2013
Army,11.0,2013
North Carolina A&T,11.0,2013
Bryant,11.0,2013
Jackson St.,11.0,2013
Houston,11.0,2013
Elon,11.0,2013
St. Francis NY,11.0,2013
Florida A&M,11.0,2013
Navy,11.0,2013
Southeast Missouri St.,11.0,2013
Idaho St.,11.0,2013
Austin Peay,11.0,2013
Portland St.,11.0,2013
Southern Utah,11.0,2013
South Alabama,11.0,2013
Eastern Illinois,11.0,2013
Purdue Fort Wayne,11.0,2013
Cal St. Fullerton,11.0,2013
Appalachian St.,11.0,2013
Hawaii,11.0,2013
Northern Kentucky,11.0,2013
Stephen F. Austin,11.0,2013
Central Arkansas,11.0,2013
Southern,10.0,2013
Chattanooga,10.0,2013
Robert Morris,10.0,2013
The Citadel,10.0,2013
Eastern Washington,10.0,2013
UC Riverside,10.0,2013
Western Illinois,10.0,2013
Liberty,10.0,2013
North Carolina Central,10.0,2013
New Orleans,10.0,2013
Arkansas St.,10.0,2013
UNC Greensboro,10.0,2013
Alabama A&M,10.0,2013
Quinnipiac,10.0,2013
Furman,10.0,2013
Grambling St.,9.0,2013
Troy,9.0,2013
Utah Valley,9.0,2013
LIU,9.0,2013
NJIT,9.0,2013
Coastal Carolina,9.0,2013
UT Rio Grande Valley,9.0,2013
Morgan St.,9.0,2013
Prairie View A&M,9.0,2013
Houston Christian,9.0,2013
Weber St.,8.0,2013
Sacramento St.,8.0,2013
Radford,8.0,2013
VMI,8.0,2013
Montana St.,8.0,2013
Hampton,7.0,2013
High Point,7.0,2013
Michigan,36.0,2014
Kansas,35.0,2014
Wisconsin,35.0,2014
Kentucky,34.0,2014
Northwestern,34.0,2014
Michigan St.,33.0,2014
Texas Tech,33.0,2014
Baylor,32.0,2014
Boston College,32.0,2014
Florida St.,32.0,2014
Iowa St.,32.0,2014
Illinois,32.0,2014
TCU,32.0,2014
Nebraska,32.0,2014
Iowa,31.0,2014
Purdue,31.0,2014
Connecticut,31.0,2014
North Carolina,31.0,2014
Maryland,31.0,2014
Texas,31.0,2014
Virginia,31.0,2014
Florida,31.0,2014
Duke,31.0,2014
West Virginia,31.0,2014
Stanford,30.0,2014
Wake Forest,30.0,2014
Minnesota,30.0,2014
Arizona,30.0,2014
N.C. State,30.0,2014
Alabama,30.0,2014
Indiana,30.0,2014
Memphis,30.0,2014
Oklahoma St.,29.0,2014
Colorado,29.0,2014
Xavier,29.0,2014
Tennessee,29.0,2014
Oklahoma,29.0,2014
Marquette,29.0,2014
Georgetown,29.0,2014
Penn St.,29.0,2014
Kansas St.,29.0,2014
DePaul,29.0,2014
Ohio St.,29.0,2014
Syracuse,29.0,2014
South Carolina,29.0,2014
Pittsburgh,28.0,2014
Notre Dame,28.0,2014
California,28.0,2014
Virginia Tech,28.0,2014
USC,28.0,2014
Providence,28.0,2014
Washington St.,28.0,2014
Arizona St.,28.0,2014
Villanova,28.0,2014
LSU,27.0,2014
UCLA,27.0,2014
Oregon,27.0,2014
Georgia Tech,27.0,2014
Creighton,27.0,2014
Clemson,27.0,2014
Temple,27.0,2014
Butler,27.0,2014
Miami FL,26.0,2014
Utah,26.0,2014
UCF,26.0,2014
Houston,26.0,2014
Missouri,26.0,2014
Rutgers,25.0,2014
Cincinnati,25.0,2014
Auburn,25.0,2014
Washington,25.0,2014
Vanderbilt,25.0,2014
Oregon St.,25.0,2014
St. John's,25.0,2014
Massachusetts,25.0,2014
Dayton,25.0,2014
Seton Hall,25.0,2014
Rhode Island,25.0,2014
BYU,25.0,2014
Georgia,25.0,2014
George Washington,25.0,2014
Fordham,24.0,2014
Arkansas,24.0,2014
San Diego St.,24.0,2014
La Salle,24.0,2014
Saint Louis,24.0,2014
Mississippi,24.0,2014
VCU,24.0,2014
SMU,23.0,2014
Saint Joseph's,23.0,2014
South Florida,23.0,2014
George Mason,23.0,2014
Richmond,23.0,2014
Louisville,23.0,2014
Gonzaga,22.0,2014
Texas A&M,22.0,2014
Fresno St.,22.0,2014
New Mexico,22.0,2014
Boise St.,22.0,2014
Long Beach St.,21.0,2014
St. Bonaventure,21.0,2014
Oakland,21.0,2014
Loyola Marymount,21.0,2014
Duquesne,21.0,2014
Mississippi St.,21.0,2014
Northern Iowa,20.0,2014
Cal Poly,20.0,2014
San Francisco,20.0,2014
Saint Mary's,20.0,2014
Nevada,20.0,2014
San Jose St.,20.0,2014
Cornell,20.0,2014
Missouri St.,20.0,2014
Indiana St.,19.0,2014
Santa Clara,19.0,2014
Pacific,19.0,2014
Wyoming,19.0,2014
UNLV,19.0,2014
Utah St.,19.0,2014
Colorado St.,19.0,2014
Pepperdine,19.0,2014
Tulsa,19.0,2014
Evansville,18.0,2014
San Diego,18.0,2014
Portland,18.0,2014
McNeese St.,18.0,2014
Louisiana Monroe,18.0,2014
Yale,18.0,2014
Little Rock,18.0,2014
Southern Miss,18.0,2014
Louisiana,17.0,2014
Air Force,17.0,2014
Illinois St.,17.0,2014
Penn,17.0,2014
North Florida,17.0,2014
Drexel,17.0,2014
Drake,17.0,2014
Oral Roberts,17.0,2014
Eastern Michigan,17.0,2014
Wichita St.,17.0,2014
Davidson,17.0,2014
Iona,17.0,2014
North Dakota St.,16.0,2014
Harvard,16.0,2014
Delaware,16.0,2014
Abilene Christian,16.0,2014
Southern Illinois,16.0,2014
Ball St.,16.0,2014
Savannah St.,16.0,2014
Denver,16.0,2014
Middle Tennessee,16.0,2014
Northwestern St.,16.0,2014
Tennessee St.,16.0,2014
UNC Wilmington,16.0,2014
South Alabama,16.0,2014
Rice,16.0,2014
UT Arlington,16.0,2014
Bowling Green,16.0,2014
UTEP,16.0,2014
Belmont,16.0,2014
Fairfield,16.0,2014
Louisiana Tech,16.0,2014
Bradley,16.0,2014
Detroit Mercy,15.0,2014
Old Dominion,15.0,2014
Florida Atlantic,15.0,2014
Charlotte,15.0,2014
Youngstown St.,15.0,2014
Southern,15.0,2014
Green Bay,15.0,2014
Arkansas Pine Bluff,15.0,2014
UMKC,15.0,2014
FIU,15.0,2014
Texas St.,15.0,2014
American,15.0,2014
UC Irvine,15.0,2014
Robert Morris,15.0,2014
Morehead St.,15.0,2014
Milwaukee,15.0,2014
Nebraska Omaha,15.0,2014
UTSA,15.0,2014
Northeastern,15.0,2014
Cleveland St.,15.0,2014
South Dakota,15.0,2014
Miami OH,15.0,2014
Boston University,15.0,2014
Western Kentucky,15.0,2014
New Mexico St.,15.0,2014
South Dakota St.,15.0,2014
Chicago St.,15.0,2014
Wofford,15.0,2014
UC Santa Barbara,14.0,2014
Loyola MD,14.0,2014
North Texas,14.0,2014
Manhattan,14.0,2014
Towson,14.0,2014
UMass Lowell,14.0,2014
Illinois Chicago,14.0,2014
Akron,14.0,2014
Dartmouth,14.0,2014
UAB,14.0,2014
Marist,14.0,2014
Siena,14.0,2014
Marshall,14.0,2014
Mercer,14.0,2014
Fairleigh Dickinson,14.0,2014
Hofstra,14.0,2014
