TEAM,ELITE SOS,YEAR
Weber St.,13.0,2023
Southern,13.0,2023
Stetson,13.0,2023
North Alabama,13.0,2023
James Madison,13.0,2023
Texas St.,13.0,2023
Old Dominion,13.0,2023
Drake,13.0,2023
Oakland,13.0,2023
UC San Diego,13.0,2023
Lafayette,13.0,2023
Cal Poly,13.0,2023
Delaware,13.0,2023
South Carolina St.,13.0,2023
North Carolina A&T,13.0,2023
Ohio,13.0,2023
Rhode Island,12.0,2023
Columbia,12.0,2023
Nicholls St.,12.0,2023
Northern Iowa,12.0,2023
Eastern Michigan,12.0,2023
Central Michigan,12.0,2023
St. Bonaventure,12.0,2023
Valparaiso,12.0,2023
Northeastern,12.0,2023
Wofford,12.0,2023
Detroit Mercy,12.0,2023
Cal Baptist,12.0,2023
UNC Greensboro,12.0,2023
Morgan St.,12.0,2023
Toledo,12.0,2023
Duquesne,12.0,2023
Illinois Chicago,12.0,2023
Stephen F. Austin,12.0,2023
LIU,12.0,2023
Akron,12.0,2023
Towson,12.0,2023
Fordham,12.0,2023
Green Bay,12.0,2023
Stony Brook,12.0,2023
Northern Kentucky,12.0,2023
UMKC,12.0,2023
Belmont,12.0,2023
Appalachian St.,12.0,2023
Radford,12.0,2023
Cal St. Bakersfield,12.0,2023
The Citadel,12.0,2023
Winthrop,12.0,2023
Iona,12.0,2023
Georgia Southern,12.0,2023
Morehead St.,12.0,2023
UNC Asheville,12.0,2023
Albany,12.0,2023
Maryland Eastern Shore,12.0,2023
UC Davis,12.0,2023
Cal St. Northridge,12.0,2023
Furman,12.0,2023
Bryant,11.0,2023
Norfolk St.,11.0,2023
Dartmouth,11.0,2023
USC Upstate,11.0,2023
Miami OH,11.0,2023
Maine,11.0,2023
Mount St. Mary's,11.0,2023
William & Mary,11.0,2023
Georgia St.,11.0,2023
George Washington,11.0,2023
UC Santa Barbara,11.0,2023
Lipscomb,11.0,2023
North Dakota,11.0,2023
Prairie View A&M,11.0,2023
Northwestern St.,11.0,2023
Idaho St.,11.0,2023
Hampton,11.0,2023
South Dakota,11.0,2023
Queens,11.0,2023
Canisius,11.0,2023
Ball St.,11.0,2023
St. Thomas,11.0,2023
Coastal Carolina,11.0,2023
North Carolina Central,11.0,2023
Western Carolina,10.0,2023
Niagara,10.0,2023
Howard,10.0,2023
Arkansas St.,10.0,2023
Fairfield,10.0,2023
Elon,10.0,2023
Chattanooga,10.0,2023
Milwaukee,10.0,2023
Charleston Southern,10.0,2023
Marshall,10.0,2023
Rider,10.0,2023
Illinois St.,10.0,2023
Texas A&M Corpus Chris,10.0,2023
Charleston,10.0,2023
Stonehill,10.0,2023
NJIT,10.0,2023
Binghamton,10.0,2023
Samford,10.0,2023
Purdue Fort Wayne,10.0,2023
Southeastern Louisiana,10.0,2023
Hawaii,10.0,2023
Saint Peter's,10.0,2023
Colgate,10.0,2023
Manhattan,10.0,2023
Boston University,10.0,2023
VMI,10.0,2023
Gardner Webb,9.0,2023
Bowling Green,9.0,2023
Robert Morris,9.0,2023
Indiana St.,9.0,2023
Drexel,9.0,2023
Navy,9.0,2023
Quinnipiac,9.0,2023
Mercer,9.0,2023
Little Rock,9.0,2023
Lindenwood,9.0,2023
New Hampshire,9.0,2023
New Orleans,9.0,2023
Loyola MD,9.0,2023
Presbyterian,9.0,2023
IU Indy,9.0,2023
East Texas A&M,9.0,2023
UMBC,9.0,2023
East Tennessee St.,9.0,2023
Grambling St.,9.0,2023
Houston Christian,9.0,2023
Longwood,9.0,2023
Siena,9.0,2023
Bethune Cookman,9.0,2023
Cleveland St.,9.0,2023
Lehigh,9.0,2023
Eastern Illinois,9.0,2023
Tennessee Tech,9.0,2023
Campbell,9.0,2023
Denver,8.0,2023
Idaho,8.0,2023
Merrimack,8.0,2023
High Point,8.0,2023
Southeast Missouri St.,8.0,2023
Western Illinois,8.0,2023
Saint Francis,8.0,2023
Alabama A&M,8.0,2023
Holy Cross,8.0,2023
Marist,8.0,2023
Fairleigh Dickinson,8.0,2023
Bucknell,8.0,2023
Incarnate Word,7.0,2023
Wright St.,7.0,2023
UMass Lowell,7.0,2023
Lamar,7.0,2023
Central Connecticut,7.0,2023
Youngstown St.,7.0,2023
Southern Indiana,7.0,2023
Sacred Heart,7.0,2023
Hartford,7.0,2023
American,7.0,2023
SIU Edwardsville,7.0,2023
St. Francis NY,6.0,2023
Army,6.0,2023
Wagner,6.0,2023
Tennessee Martin,6.0,2023
Tennessee St.,5.0,2023
